#id	title	latitude	longitude	othernames	category	subcategory	subsubcategory	Addresscode_1	AddressCode_2	AddressCode_3	Detailed_address	BusinessHours	closingdays	parkingLot	cost	publicTransportationAccess	satisfaction	spendingTime	placeURL
daum.8067847	제주마방목지	33.42725344	126.6030774		여행	관광/명소	테마파크	대한민국	제주특별자치도	제주시	용강동	{""weekDayOpen"":""7:30"",""weekDayOpenHour"":7.5,""weekDayClose"":""18:00"",""weekDayCloseHour"":18.0,""saturdayOpen"":""7:30"",""saturdayOpenHour"":7.5,""saturdayClose"":""18:00"",""saturdayCloseHour"":18.0,""sundayOpen"":""7:30"",""sundayOpenHour"":7.5,""sundayClose"":""18:00"",""sundayCloseHour"":18.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	0	[]	0	0.5	0.083333333	http://place.map.daum.net/8067847
daum.19763694	환상숲곶자왈공원	33.32290672	126.2630279		여행	관광/명소	공원	대한민국	제주특별자치도	제주시	한경면 저지리 2848-2 	{""weekDayOpen"":""9:00"",""weekDayOpenHour"":9.0,""weekDayClose"":""18:00"",""weekDayCloseHour"":18.0,""saturdayOpen"":""9:00"",""saturdayOpenHour"":9.0,""saturdayClose"":""18:00"",""saturdayCloseHour"":18.0,""sundayOpen"":""9:00"",""sundayOpenHour"":9.0,""sundayClose"":""18:00"",""sundayCloseHour"":18.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	5000	[]	9.6	1	0.166666667	http://place.map.daum.net/19763694
daum.8523750	이중섭거리	33.24565245	126.564181		여행	관광/명소	테마거리	대한민국	제주특별자치도	서귀포시	서귀동 512 일대 	{""weekDayOpenHour"":0.0,""weekDayCloseHour"":0.0,""saturdayOpenHour"":0.0,""saturdayCloseHour"":0.0,""sundayOpenHour"":0.0,""sundayCloseHour"":0.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	4	1	0.0256	http://place.map.daum.net/8523750
daum.8559375	테디베어뮤지엄 제주점	33.25029595	126.4121631		여행	관광/명소	미술관/박물관	대한민국	제주특별자치도	서귀포시	색달동 2889 중문관광단지내 	{""weekDayOpen"":""9:00"",""weekDayOpenHour"":9.0,""weekDayClose"":""17:30"",""weekDayCloseHour"":17.5,""saturdayOpen"":""9:00"",""saturdayOpenHour"":9.0,""saturdayClose"":""17:30"",""saturdayCloseHour"":17.5,""sundayOpen"":""9:00"",""sundayOpenHour"":9.0,""sundayClose"":""17:30"",""sundayCloseHour"":17.5}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	7500	[]	6	1	0.166666667	http://place.map.daum.net/8559375
daum.8008273	엉또폭포	33.26855019	126.4999654		여행	관광/명소	폭포/계곡	대한민국	제주특별자치도	서귀포시	강정동 1587 	{""weekDayOpen"":""9:00"",""weekDayOpenHour"":9.0,""weekDayClose"":""18:00"",""weekDayCloseHour"":18.0,""saturdayOpen"":""9:00"",""saturdayOpenHour"":9.0,""saturdayClose"":""18:00"",""saturdayCloseHour"":18.0,""sundayOpen"":""9:00"",""sundayOpenHour"":9.0,""sundayClose"":""18:00"",""sundayCloseHour"":18.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	0	[]	9	0.333333333	0.083333333	http://place.map.daum.net/8008273
daum.8100102	천지연폭포	33.24719429	126.5545246		여행	관광/명소	폭포/계곡	대한민국	제주특별자치도	서귀포시	서귀동 973-1 	{""weekDayOpen"":""7:30"",""weekDayOpenHour"":7.5,""weekDayClose"":""20:00"",""weekDayCloseHour"":20.0,""saturdayOpen"":""7:30"",""saturdayOpenHour"":7.5,""saturdayClose"":""20:00"",""saturdayCloseHour"":20.0,""sundayOpen"":""7:30"",""sundayOpenHour"":7.5,""sundayClose"":""20:00"",""sundayCloseHour"":20.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	2000	[]	8	0.666666667	0.166666667	http://place.map.daum.net/8100102
daum.25274725	새별오름	33.36619365	126.3577119		여행	관광/명소	산봉우리/등산로	대한민국	제주특별자치도	제주시	애월읍 봉성리 산59-3 	{""weekDayOpen"":""7:30"",""weekDayOpenHour"":7.5,""weekDayClose"":""18:00"",""weekDayCloseHour"":18.0,""saturdayOpen"":""7:30"",""saturdayOpenHour"":7.5,""saturdayClose"":""18:00"",""saturdayCloseHour"":18.0,""sundayOpen"":""7:30"",""sundayOpenHour"":7.5,""sundayClose"":""18:00"",""sundayCloseHour"":18.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	0	[]	9.2	1	0.166666667	http://place.map.daum.net/25274725
daum.7863269	만장굴	33.52811025	126.7698977		여행	관광/명소	동굴	대한민국	제주특별자치도	제주시	구좌읍 월정리 산41-35 	{""weekDayOpen"":""9:00"",""weekDayOpenHour"":9.0,""weekDayClose"":""18:00"",""weekDayCloseHour"":18.0,""saturdayOpen"":""9:00"",""saturdayOpenHour"":9.0,""saturdayClose"":""18:00"",""saturdayCloseHour"":18.0,""sundayOpen"":""9:00"",""sundayOpenHour"":9.0,""sundayClose"":""18:00"",""sundayCloseHour"":18.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	2000	[]	6.7	0.5	0.166666667	http://place.map.daum.net/7863269
daum.8413659	섭지코지	33.42393807	126.9306092		여행	관광/명소	자연경관	대한민국	제주특별자치도	서귀포시	성산읍 고성리 87 	{""weekDayOpen"":""10:00"",""weekDayOpenHour"":10.0,""weekDayClose"":""18:00"",""weekDayCloseHour"":18.0,""saturdayOpen"":""10:00"",""saturdayOpenHour"":10.0,""saturdayClose"":""18:00"",""saturdayCloseHour"":18.0,""sundayOpen"":""10:00"",""sundayOpenHour"":10.0,""sundayClose"":""18:00"",""sundayCloseHour"":18.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	1000	[]	8.7	0.833333333	0.166666667	http://place.map.daum.net/8413659
daum.8148451	함덕서우봉해변	33.54364392	126.669887		여행	관광/명소	해수욕장/해변	대한민국	제주특별자치도	제주시	조천읍 함덕리 	{""weekDayOpen"":""5:30"",""weekDayOpenHour"":5.5,""weekDayClose"":""19:30"",""weekDayCloseHour"":19.5,""saturdayOpen"":""5:30"",""saturdayOpenHour"":5.5,""saturdayClose"":""19:30"",""saturdayCloseHour"":19.5,""sundayOpen"":""5:30"",""sundayOpenHour"":5.5,""sundayClose"":""19:30"",""sundayCloseHour"":19.5}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	0	[]	7.8	0.75	0.25	http://place.map.daum.net/8148451
