금호리조트 제주점	별빛누리 공원	15	34534	3515	28600	1	13	15
금호리조트 제주점	붉은오름자연휴양림	15	17251	1965	15700	1	13	15
금호리조트 제주점	한림항	15	51811	5653	41900	1	13	15
금호리조트 제주점	비자림	15	34808	3901	29500	1	13	15
금호리조트 제주점	사계해변	15	43072	4752	35300	1	13	15
금호리조트 제주점	사라봉	15	37321	3964	30800	1	13	15
금호리조트 제주점	사려니숲길	15	25290	2620	21600	1	13	15
금호리조트 제주점	산굼부리	15	22473	2435	19500	1	13	15
금호리조트 제주점	산방산사랑의유람선	15	38377	4211	31600	1	13	15
금호리조트 제주점	산방산탄산온천	15	40535	4421	33300	1	13	15
금호리조트 제주점	삼성혈	15	38623	4153	31800	1	13	15
금호리조트 제주점	삼양검은모래해변	15	35582	3680	29500	1	13	15
금호리조트 제주점	새별오름	15	40753	4238	33500	1	13	15
금호리조트 제주점	새섬	15	15403	1754	14300	1	13	15
금호리조트 제주점	서귀포자연휴양림	15	30841	3410	25900	1	13	15
금호리조트 제주점	섭지코지	15	32573	3091	26800	1	13	15
금호리조트 제주점	성산일출봉	15	33608	3198	27500	1	13	15
금호리조트 제주점	성읍민속마을	15	22204	2087	19000	1	13	15
금호리조트 제주점	소인국테마파크	15	38825	3979	32000	1	13	15
금호리조트 제주점	소정방폭포	15	14288	1537	13200	1	13	15
금호리조트 제주점	송악공원	15	45621	5029	37200	1	13	15
금호리조트 제주점	송악산	15	45674	5040	37300	1	13	15
금호리조트 제주점	쇠소깍	15	9556	1065	9700	1	13	15
금호리조트 제주점	수월봉	15	57121	5857	46000	1	13	15
금호리조트 제주점	신산공원	15	38049	3976	31400	1	13	15
금호리조트 제주점	아부오름	15	35751	3149	28800	1	13	15
금호리조트 제주점	아프리카박물관	15	29043	3296	25000	1	13	15
금호리조트 제주점	안덕계곡	15	35631	4115	30200	1	13	15
금호리조트 제주점	알뜨르비행장	15	45591	5573	38000	1	13	15
금호리조트 제주점	엉또폭포	15	21098	2823	19300	1	13	15
금호리조트 제주점	여미지식물원	15	29868	3480	25600	1	13	15
금호리조트 제주점	오설록티뮤지엄	15	43774	4203	35200	1	13	15
금호리조트 제주점	외돌개	15	17206	2080	15700	1	13	15
금호리조트 제주점	요트투어샹그릴라	15	29821	3436	25600	1	13	15
금호리조트 제주점	용눈이오름	15	33226	3672	27600	1	13	15
금호리조트 제주점	용두암	15	40289	4666	33800	1	13	15
금호리조트 제주점	용머리해안	15	41113	4511	33700	1	13	15
금호리조트 제주점	용연구름다리	15	40091	4658	33700	1	13	15
금호리조트 제주점	성산포항	15	34696	3329	28400	1	13	15
금호리조트 제주점	우도팔경유람선	15	34832	3361	28500	1	13	15
금호리조트 제주점	월정리해수욕장	15	47374	4761	38600	1	13	15
금호리조트 제주점	유리의성	15	45694	4409	36700	1	13	15
금호리조트 제주점	이중섭미술관	15	14801	1695	13700	1	13	15
금호리조트 제주점	이호테우해변	15	45746	4969	37300	1	13	15
금호리조트 제주점	일출랜드	15	22905	2329	19800	1	13	15
금호리조트 제주점	저지오름	15	50597	5079	41000	1	13	15
금호리조트 제주점	정방폭포	15	14689	1660	13700	1	13	15
금호리조트 제주점	제주공룡랜드	15	47801	4609	38300	1	13	15
금호리조트 제주점	제주관음사	15	35805	3613	29600	1	13	15
금호리조트 제주점	제주도립미술관	15	42956	4294	34600	1	13	15
금호리조트 제주점	제주마방목지	15	28010	2863	23700	1	13	15
금호리조트 제주점	제주민속촌박물관	15	16594	1840	14900	1	13	15
